decision_date,aapl_intraday_return,contextual_prior_intraday_percentile,contextual_spy_return_10,contextual_qqq_return_10,contextual_ready,contextual_raw_signal,contextual_virtual_signal,contextual_virtual_signal_blocked,contextual_virtual_signal_pending_stage_outcome,weak_trend_prior_intraday_percentile,weak_trend_spy_return_20,weak_trend_qqq_return_20,weak_trend_aapl_sma_20,weak_trend_ready,weak_trend_raw_signal,weak_trend_virtual_signal,weak_trend_virtual_signal_blocked,weak_trend_virtual_signal_pending_stage_outcome,unfiltered_union_candidate_signal,unfiltered_union_signal,unfiltered_union_signal_blocked,unfiltered_union_signal_pending_stage_outcome,stage_outcome_available,always_long_target_exposure,unfiltered_contextual_target_exposure,unfiltered_weak_trend_target_exposure,unfiltered_union_target_exposure,spy_return_20,qqq_return_20,risk_regime_ready,risk_on,union_candidate_signal,shadow_canonical_union_signal,canonical_union_cash_signal,shadow_matures_on_close,shadow_matured_now,shadow_signal_close,shadow_opportunity_risk_on,shadow_matured_signal_risk_on,shadow_label_10bps,shadow_lesson_added_now,shadow_pending,selector_regime_n_eff,selector_regime_mean,selector_regime_ready,selector_cash_prediction,selector_skip_prediction,risk_on_n_raw,risk_on_n_eff,risk_on_weighted_label_sum,risk_on_weighted_squared_label_sum,risk_on_mean,risk_on_ready,risk_on_cash_selected,not_risk_on_n_raw,not_risk_on_n_eff,not_risk_on_weighted_label_sum,not_risk_on_weighted_squared_label_sum,not_risk_on_mean,not_risk_on_ready,not_risk_on_cash_selected,selector_skip_signal,learner_cash_signal,target_exposure
2026-02-10,-0.0044018404022559965,0.015130771304492696,-0.0048454864860668634,-0.031150510247356711,True,False,False,False,False,0.017094224580503997,-0.0043730880317873755,-0.025033100528154995,261.12450942993166,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0043730880317873755,-0.025033100528154995,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,188,122.05842529905169,0.9428217794380932,0.13565675963321658,0.0077243482138010036,True,True,False,False,1
2026-02-11,0.0029122233615550552,0.015130771304492696,-0.0049753249891847373,-0.031758306597230557,True,False,False,False,False,0.017094224580503997,-0.0026089092242338463,-0.020966387153915189,261.8585350036621,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0026089092242338463,-0.020966387153915189,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,188,122.05842529905169,0.9428217794380932,0.13565675963321658,0.0077243482138010036,True,True,False,False,1
2026-02-12,-0.050292048099486508,0.015130771304492696,-0.018399455894466343,-0.045739777113548929,True,False,False,False,False,0.017094224580503997,-0.013167017848173868,-0.030522095095239954,261.9590950012207,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.013167017848173868,-0.030522095095239954,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,188,122.05842529905169,0.9428217794380932,0.13565675963321658,0.0077243482138010036,True,True,False,False,1
2026-02-13,-0.02377775945240046,0.015130771304492696,-0.014769397475726698,-0.032080676717315404,True,False,False,False,False,0.017094224580503997,-0.015153736500490234,-0.031940582762633118,261.84976425170896,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.015153736500490234,-0.031940582762633118,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,188,122.05842529905169,0.9428217794380932,0.13565675963321658,0.0077243482138010036,True,True,False,False,1
2026-02-17,0.022592588124906721,0.015130771304492696,-0.018061354924559514,-0.039671749859690464,True,True,True,False,False,0.017094224580503997,-0.012737471382162857,-0.032128326991142875,262.27881393432619,True,False,False,False,False,True,True,False,False,True,1,0,1,0,-0.012737471382162857,-0.032128326991142875,True,False,True,True,True,2026-02-19,False,,False,False,,False,False,122.05842529905169,0.0077243482138010036,True,True,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,188,122.05842529905169,0.9428217794380932,0.13565675963321658,0.0077243482138010036,True,True,False,True,0
2026-02-18,0.0028452199644695142,0.015526090179450502,-0.0046988931741288598,-0.01740421933760028,True,False,False,False,False,0.017519220426532423,0.01285454594519897,-0.0037332778481348194,263.17202301025389,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.01285454594519897,-0.0037332778481348194,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,188,122.05842529905169,0.9428217794380932,0.13565675963321658,0.0077243482138010036,True,True,False,False,1
2026-02-19,-0.0076923818899444774,0.015526090179450502,-0.0024921517785709835,-0.0037639771789946819,True,False,False,False,False,0.017519220426532423,-0.0013424072123121578,-0.020786042691276596,263.82949142456056,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0013424072123121578,-0.020786042691276596,True,False,False,False,False,,True,2026-02-17,False,False,0.0018009228450739678,True,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,189,122.44813317255644,0.93990859338597665,0.13498171915814439,0.0076759732389013891,True,True,False,False,1
2026-02-20,0.021662684191677828,0.015526090179450502,0.01742872101966797,0.019730910824374392,True,False,False,False,False,0.017519220426532423,0.00065315489220041378,-0.019250539073635942,264.65184173583987,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.00065315489220041378,-0.019250539073635942,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,189,122.44813317255644,0.93990859338597665,0.13498171915814439,0.0076759732389013891,True,True,False,False,1
2026-02-23,0.010209125739514713,0.016259133886748267,-0.011916781634685347,-0.013516038573499811,True,False,False,False,False,0.018080787819909905,-0.0099240161493503454,-0.034220880847188329,265.56958923339846,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0099240161493503454,-0.034220880847188329,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,189,122.44813317255644,0.93990859338597665,0.13498171915814439,0.0076759732389013891,True,True,False,False,1
2026-02-24,0.015978606477027535,0.016259133886748267,-0.0095108790560211043,-0.010499427913233217,True,False,False,False,False,0.018080787819909905,-0.0077663773082894405,-0.028123333173895149,266.41724700927733,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0077663773082894405,-0.028123333173895149,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,189,122.44813317255644,0.93990859338597665,0.13498171915814439,0.0076759732389013891,True,True,False,False,1
2026-02-25,0.0090146891531219797,0.016434678573213568,0.0014882422039494969,0.0085204954133801802,True,False,False,False,False,0.018080787819909905,-0.0033644555396045162,-0.022895432613663669,267.22657470703126,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0033644555396045162,-0.022895432613663669,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,189,122.44813317255644,0.93990859338597665,0.13498171915814439,0.0076759732389013891,True,True,False,False,1
2026-02-26,-0.007274049504293334,0.016434678573213568,-0.0038442360800071684,-0.0063121093972567932,True,False,False,False,False,0.018080787819909905,-0.0088004347453587428,-0.037869954088973978,268.06329040527345,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0088004347453587428,-0.037869954088973978,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,189,122.44813317255644,0.93990859338597665,0.13498171915814439,0.0076759732389013891,True,True,False,False,1
2026-02-27,-0.031633755947521491,0.016434678573213568,0.0069281749564349404,0.011071427698370107,True,False,False,False,False,0.018080787819909905,-0.011598755587571508,-0.035174754050430912,268.37008056640627,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.011598755587571508,-0.035174754050430912,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,189,122.44813317255644,0.93990859338597665,0.13498171915814439,0.0076759732389013891,True,True,False,False,1
2026-03-02,0.0088030087510237998,0.016434678573213568,0.0067914431668225639,0.010250516688000921,True,False,False,False,False,0.018080787819909905,-0.0080782598324687926,-0.022159003541367683,268.64395446777343,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0080782598324687926,-0.022159003541367683,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,189,122.44813317255644,0.93990859338597665,0.13498171915814439,0.0076759732389013891,True,True,False,False,1
2026-03-03,0.0010247039715125528,0.016434678573213568,-0.0036902872426928246,0.00046578869533475675,True,False,False,False,False,0.018080787819909905,-0.021684990579588503,-0.03922443981696444,268.34385223388671,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.021684990579588503,-0.03922443981696444,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,189,122.44813317255644,0.93990859338597665,0.13498171915814439,0.0076759732389013891,True,True,False,False,1
2026-03-04,-0.0080483844017983364,0.016434678573213568,-0.0016902499978541652,0.00818773643232662,True,False,False,False,False,0.018080787819909905,-0.0063812008678055809,-0.009358984066020315,268.00875549316407,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0063812008678055809,-0.009358984066020315,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,189,122.44813317255644,0.93990859338597665,0.13498171915814439,0.0076759732389013891,True,True,False,False,1
2026-03-05,-0.0019172513655325574,0.016434678573213568,-0.0046310983800702532,0.0090144314236442202,True,False,False,False,False,0.018080787819909905,-0.0071117087585766958,0.0052165241304893417,267.21241455078126,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0071117087585766958,0.0052165241304893417,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,189,122.44813317255644,0.93990859338597665,0.13498171915814439,0.0076759732389013891,True,True,False,False,1
2026-03-06,-0.0045238889751578748,0.016434678573213568,-0.024730615968745262,-0.014881553526060909,True,False,False,False,False,0.018080787819909905,-0.0077329179554410654,0.0045557306927626051,266.30364685058595,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0077329179554410654,0.0045557306927626051,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,189,122.44813317255644,0.93990859338597665,0.13498171915814439,0.0076759732389013891,True,True,False,False,1
2026-03-09,0.01638704056239515,0.016434678573213568,-0.0060375803748110579,0.010558590902058018,True,False,False,False,False,0.018080787819909905,-0.017882413482567916,-0.0031001579933559453,265.40547485351561,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.017882413482567916,-0.0031001579933559453,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,31,28.783545808975468,-0.10383895391093112,0.015168788554938174,-0.0036075803377411341,True,False,189,122.44813317255644,0.93990859338597665,0.13498171915814439,0.0076759732389013891,True,True,False,False,1
